Community  2591 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2592 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2593 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2594 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2595 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2596 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2597 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2598 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2599 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2600 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2601 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2602 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2603 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2604 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2605 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2606 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2607 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2608 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2609 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2610 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2611 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2612 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2613 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2614 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2615 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2616 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2617 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2618 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2619 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2620 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2621 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2622 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2623 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2624 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2625 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2626 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2627 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2628 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2629 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2630 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2631 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2632 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2633 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2634 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2635 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2636 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2637 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2638 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2639 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2640 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2641 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2642 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2643 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2644 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2645 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2646 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2647 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2648 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2649 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2650 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2651 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2652 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2653 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2654 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2655 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2656 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2657 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2658 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2659 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2660 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2661 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2662 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2663 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2664 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2665 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2666 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2667 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2668 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2669 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2670 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2671 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2672 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2673 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2674 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2675 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2676 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2677 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2678 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2679 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2680 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2681 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2682 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2683 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2684 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2685 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2686 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2687 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2688 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2689 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2690 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2691 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2692 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2693 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2694 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2695 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2696 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2697 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2698 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2699 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2700 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2701 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2702 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2703 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2704 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2705 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2706 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2707 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2708 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2709 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2710 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2711 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2712 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2713 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2714 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2715 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2716 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2717 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2718 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2719 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2720 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2721 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2722 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2723 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2724 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2725 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2726 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2727 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2728 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2729 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2730 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2731 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2732 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2733 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2734 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2735 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2736 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2737 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2738 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2739 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2740 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2741 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2742 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2743 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2744 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2745 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2746 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2747 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2748 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2749 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2750 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2751 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2752 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2753 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2754 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2755 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2756 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2757 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2758 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2759 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2760 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2761 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2762 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2763 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2764 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2765 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2766 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2767 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2768 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2769 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2770 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2771 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2772 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2773 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2774 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2775 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2776 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2777 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2778 :,
Number of Nodes,2
Length  2 ,2
Average Degree of Seperation,2
Community  2779 :,
